"surveyTargetID"	"surveyID"	"surveyTargetType"	"surveyTargetValue"	"includeOrExclude"	"isSurveyTargetFullyReported"
"P290.2B_taxon"	"P290.2B"	"taxon"	"Heteroptera"	"include"	"false"
"P290.2B_taxon"	"P290.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P290.2B_taxon"	"P290.2B"	"taxon"	"Nematocera"	"include"	"false"
"P290.2B_taxon"	"P290.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P290.2B_taxon"	"P290.2B"	"taxon"	"Apocrita"	"include"	"false"
"P290.2B_taxon"	"P290.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P291.1B_taxon"	"P291.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P291.1B_taxon"	"P291.1B"	"taxon"	"Diptera"	"include"	"false"
"P291.1B_taxon"	"P291.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P291.1B_taxon"	"P291.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P291.1B_taxon"	"P291.1B"	"taxon"	"Apocrita"	"include"	"false"
"P291.2B_taxon"	"P291.2B"	"taxon"	"Diptera"	"include"	"false"
"P291.2B_taxon"	"P291.2B"	"taxon"	"Apocrita"	"include"	"false"
"P291.2B_taxon"	"P291.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P291.2B_taxon"	"P291.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P291.2B_taxon"	"P291.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P291.2B_taxon"	"P291.2B"	"taxon"	"Nematocera"	"include"	"false"
"P292.1B_taxon"	"P292.1B"	"taxon"	"Nematocera"	"include"	"false"
"P292.1B_taxon"	"P292.1B"	"taxon"	"Apocrita"	"include"	"false"
"P292.1B_taxon"	"P292.1B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P292.1B_taxon"	"P292.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P292.1B_taxon"	"P292.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P292.1B_taxon"	"P292.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P292.1B_taxon"	"P292.1B"	"taxon"	"Diptera"	"include"	"false"
"P292.2B_taxon"	"P292.2B"	"taxon"	"Nematocera"	"include"	"false"
"P292.2B_taxon"	"P292.2B"	"taxon"	"Diptera"	"include"	"false"
"P292.2B_taxon"	"P292.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P292.2B_taxon"	"P292.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P292.2B_taxon"	"P292.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P292.2B_taxon"	"P292.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P299.1B_taxon"	"P299.1B"	"taxon"	"Nematocera"	"include"	"false"
"P299.1B_taxon"	"P299.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P299.1B_taxon"	"P299.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P299.1B_taxon"	"P299.1B"	"taxon"	"Diptera"	"include"	"false"
"P299.1B_taxon"	"P299.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P299.1B_taxon"	"P299.1B"	"taxon"	"Lepidoptera"	"include"	"false"
"P299.2B_taxon"	"P299.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P299.2B_taxon"	"P299.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P299.2B_taxon"	"P299.2B"	"taxon"	"Apocrita"	"include"	"false"
"P299.2B_taxon"	"P299.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P299.2B_taxon"	"P299.2B"	"taxon"	"Diptera"	"include"	"false"
"P300.2B_taxon"	"P300.2B"	"taxon"	"Nematocera"	"include"	"false"
"P300.2B_taxon"	"P300.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P300.2B_taxon"	"P300.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P300.2B_taxon"	"P300.2B"	"taxon"	"Diptera"	"include"	"false"
"P300.2B_taxon"	"P300.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P300.2B_taxon"	"P300.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P302.1B_taxon"	"P302.1B"	"taxon"	"Diptera"	"include"	"false"
"P302.1B_taxon"	"P302.1B"	"taxon"	"Apocrita"	"include"	"false"
"P302.2B_taxon"	"P302.2B"	"taxon"	"Nematocera"	"include"	"false"
"P302.2B_taxon"	"P302.2B"	"taxon"	"Diptera"	"include"	"false"
"P302.2B_taxon"	"P302.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P302.2B_taxon"	"P302.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P302.2B_taxon"	"P302.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P305.2B_taxon"	"P305.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P305.2B_taxon"	"P305.2B"	"taxon"	"Apocrita"	"include"	"false"
"P305.2B_taxon"	"P305.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P305.2B_taxon"	"P305.2B"	"taxon"	"Diptera"	"include"	"false"
"P305.2B_taxon"	"P305.2B"	"taxon"	"Lepidoptera"	"include"	"false"
"P305.2B_taxon"	"P305.2B"	"taxon"	"Heteroptera"	"include"	"false"
"P305.2B_taxon"	"P305.2B"	"taxon"	"Nematocera"	"include"	"false"
"P305.2B_taxon"	"P305.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P304.1B_taxon"	"P304.1B"	"taxon"	"Apocrita"	"include"	"false"
"P304.1B_taxon"	"P304.1B"	"taxon"	"Lepidoptera"	"include"	"false"
"P304.1B_taxon"	"P304.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P304.1B_taxon"	"P304.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P304.1B_taxon"	"P304.1B"	"taxon"	"Diptera"	"include"	"false"
"P304.1B_taxon"	"P304.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P304.2B_taxon"	"P304.2B"	"taxon"	"Diptera"	"include"	"false"
"P304.2B_taxon"	"P304.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"NA_taxon"		"taxon"	"Coleoptera"	"include"	"false"
"P304.2B_taxon"	"P304.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P312.1B_taxon"	"P312.1B"	"taxon"	"Apocrita"	"include"	"false"
"P312.1B_taxon"	"P312.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P312.1B_taxon"	"P312.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P312.1B_taxon"	"P312.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P312.1B_taxon"	"P312.1B"	"taxon"	"Nematocera"	"include"	"false"
"P312.2B_taxon"	"P312.2B"	"taxon"	"Heteroptera"	"include"	"false"
"P312.2B_taxon"	"P312.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P312.2B_taxon"	"P312.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P312.2B_taxon"	"P312.2B"	"taxon"	"Apocrita"	"include"	"false"
"P312.2B_taxon"	"P312.2B"	"taxon"	"Nematocera"	"include"	"false"
"P312.2B_taxon"	"P312.2B"	"taxon"	"Diptera"	"include"	"false"
"P312.2B_taxon"	"P312.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P314.1B_taxon"	"P314.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P314.1B_taxon"	"P314.1B"	"taxon"	"Diptera"	"include"	"false"
"P314.1B_taxon"	"P314.1B"	"taxon"	"Apocrita"	"include"	"false"
"P314.1B_taxon"	"P314.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P314.1B_taxon"	"P314.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P314.2B_taxon"	"P314.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P314.2B_taxon"	"P314.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P314.2B_taxon"	"P314.2B"	"taxon"	"Apocrita"	"include"	"false"
"P314.2B_taxon"	"P314.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P314.2B_taxon"	"P314.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P314.2B_taxon"	"P314.2B"	"taxon"	"Diptera"	"include"	"false"
"P316.2B_taxon"	"P316.2B"	"taxon"	"Diptera"	"include"	"false"
"P316.2B_taxon"	"P316.2B"	"taxon"	"Apocrita"	"include"	"false"
"P316.2B_taxon"	"P316.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P316.2B_taxon"	"P316.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P316.2B_taxon"	"P316.2B"	"taxon"	"Heteroptera"	"include"	"false"
"P316.2B_taxon"	"P316.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P317.1B_taxon"	"P317.1B"	"taxon"	"Nematocera"	"include"	"false"
"P317.1B_taxon"	"P317.1B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P317.1B_taxon"	"P317.1B"	"taxon"	"Symphyta"	"include"	"false"
"P317.1B_taxon"	"P317.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P317.1B_taxon"	"P317.1B"	"taxon"	"Lepidoptera"	"include"	"false"
"P317.1B_taxon"	"P317.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P317.1B_taxon"	"P317.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P317.2B_taxon"	"P317.2B"	"taxon"	"Diptera"	"include"	"false"
"P317.2B_taxon"	"P317.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P317.2B_taxon"	"P317.2B"	"taxon"	"Nematocera"	"include"	"false"
"P317.2B_taxon"	"P317.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P318.1B_taxon"	"P318.1B"	"taxon"	"Diptera"	"include"	"false"
"P319.1B_taxon"	"P319.1B"	"taxon"	"Nematocera"	"include"	"false"
"P319.1B_taxon"	"P319.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P319.1B_taxon"	"P319.1B"	"taxon"	"Diptera"	"include"	"false"
"P319.1B_taxon"	"P319.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P319.1B_taxon"	"P319.1B"	"taxon"	"Apocrita"	"include"	"false"
"P319.2B_taxon"	"P319.2B"	"taxon"	"Nematocera"	"include"	"false"
"P319.2B_taxon"	"P319.2B"	"taxon"	"Apocrita"	"include"	"false"
"P319.2B_taxon"	"P319.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P319.2B_taxon"	"P319.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P319.2B_taxon"	"P319.2B"	"taxon"	"Diptera"	"include"	"false"
"P319.2B_taxon"	"P319.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P321.1B_taxon"	"P321.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P321.1B_taxon"	"P321.1B"	"taxon"	"Apocrita"	"include"	"false"
"P321.1B_taxon"	"P321.1B"	"taxon"	"Diptera"	"include"	"false"
"P321.1B_taxon"	"P321.1B"	"taxon"	"Heteroptera"	"include"	"false"
"P321.1B_taxon"	"P321.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P321.1B_taxon"	"P321.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P321.2B_taxon"	"P321.2B"	"taxon"	"Diptera"	"include"	"false"
"P321.2B_taxon"	"P321.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P321.2B_taxon"	"P321.2B"	"taxon"	"Nematocera"	"include"	"false"
"P321.2B_taxon"	"P321.2B"	"taxon"	"Apocrita"	"include"	"false"
"P322.1B_taxon"	"P322.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P322.1B_taxon"	"P322.1B"	"taxon"	"Nematocera"	"include"	"false"
"P322.1B_taxon"	"P322.1B"	"taxon"	"Apocrita"	"include"	"false"
"P322.1B_taxon"	"P322.1B"	"taxon"	"Diptera"	"include"	"false"
"P322.1B_taxon"	"P322.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P322.1B_taxon"	"P322.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P322.2B_taxon"	"P322.2B"	"taxon"	"Diptera"	"include"	"false"
"P322.2B_taxon"	"P322.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P322.2B_taxon"	"P322.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P322.2B_taxon"	"P322.2B"	"taxon"	"Nematocera"	"include"	"false"
"P322.2B_taxon"	"P322.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P323.1B_taxon"	"P323.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P323.1B_taxon"	"P323.1B"	"taxon"	"Diptera"	"include"	"false"
"P323.1B_taxon"	"P323.1B"	"taxon"	"Nematocera"	"include"	"false"
"P323.1B_taxon"	"P323.1B"	"taxon"	"Heteroptera"	"include"	"false"
"P323.1B_taxon"	"P323.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P323.1B_taxon"	"P323.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P323.2B_taxon"	"P323.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P323.2B_taxon"	"P323.2B"	"taxon"	"Heteroptera"	"include"	"false"
"P323.2B_taxon"	"P323.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P323.2B_taxon"	"P323.2B"	"taxon"	"Nematocera"	"include"	"false"
"P325.1B_taxon"	"P325.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P325.1B_taxon"	"P325.1B"	"taxon"	"Apocrita"	"include"	"false"
"P325.1B_taxon"	"P325.1B"	"taxon"	"Diptera"	"include"	"false"
"P325.1B_taxon"	"P325.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P325.1B_taxon"	"P325.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P326.1B_taxon"	"P326.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P326.1B_taxon"	"P326.1B"	"taxon"	"Diptera"	"include"	"false"
"P326.1B_taxon"	"P326.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P326.1B_taxon"	"P326.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P326.2B_taxon"	"P326.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P326.2B_taxon"	"P326.2B"	"taxon"	"Nematocera"	"include"	"false"
"P326.2B_taxon"	"P326.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P326.2B_taxon"	"P326.2B"	"taxon"	"Apocrita"	"include"	"false"
"P326.2B_taxon"	"P326.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"NA_taxon"		"taxon"	"Coleoptera"	"include"	"false"
"P327.1B_taxon"	"P327.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P327.1B_taxon"	"P327.1B"	"taxon"	"Nematocera"	"include"	"false"
"P327.1B_taxon"	"P327.1B"	"taxon"	"Diptera"	"include"	"false"
"P327.1B_taxon"	"P327.1B"	"taxon"	"Apocrita"	"include"	"false"
"P327.1B_taxon"	"P327.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P328.1B_taxon"	"P328.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P328.1B_taxon"	"P328.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P328.1B_taxon"	"P328.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P328.1B_taxon"	"P328.1B"	"taxon"	"Apocrita"	"include"	"false"
"P328.1B_taxon"	"P328.1B"	"taxon"	"Diptera"	"include"	"false"
"P328.2B_taxon"	"P328.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P328.2B_taxon"	"P328.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P328.2B_taxon"	"P328.2B"	"taxon"	"Apocrita"	"include"	"false"
"P328.2B_taxon"	"P328.2B"	"taxon"	"Diptera"	"include"	"false"
"P328.2B_taxon"	"P328.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P328.2B_taxon"	"P328.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P328.2B_taxon"	"P328.2B"	"taxon"	"Nematocera"	"include"	"false"
"P329.1B_taxon"	"P329.1B"	"taxon"	"Diptera"	"include"	"false"
"P329.1B_taxon"	"P329.1B"	"taxon"	"Nematocera"	"include"	"false"
"P329.1B_taxon"	"P329.1B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P329.1B_taxon"	"P329.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P329.1B_taxon"	"P329.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P329.1B_taxon"	"P329.1B"	"taxon"	"Heteroptera"	"include"	"false"
"P327.2B_taxon"	"P327.2B"	"taxon"	"Heteroptera"	"include"	"false"
"P327.2B_taxon"	"P327.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P327.2B_taxon"	"P327.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P327.2B_taxon"	"P327.2B"	"taxon"	"Nematocera"	"include"	"false"
"P329.2B_taxon"	"P329.2B"	"taxon"	"Diptera"	"include"	"false"
"P329.2B_taxon"	"P329.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P329.2B_taxon"	"P329.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P329.2B_taxon"	"P329.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P329.2B_taxon"	"P329.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P330.1B_taxon"	"P330.1B"	"taxon"	"Nematocera"	"include"	"false"
"P330.1B_taxon"	"P330.1B"	"taxon"	"Diptera"	"include"	"false"
"P330.1B_taxon"	"P330.1B"	"taxon"	"Apocrita"	"include"	"false"
"P330.1B_taxon"	"P330.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P330.1B_taxon"	"P330.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P330.1B_taxon"	"P330.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P330.1B_taxon"	"P330.1B"	"taxon"	"Ptiliidae"	"include"	"false"
"P330.2B_taxon"	"P330.2B"	"taxon"	"Diptera"	"include"	"false"
"P330.2B_taxon"	"P330.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P330.2B_taxon"	"P330.2B"	"taxon"	"Apocrita"	"include"	"false"
"P330.2B_taxon"	"P330.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P330.2B_taxon"	"P330.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P330.2B_taxon"	"P330.2B"	"taxon"	"Ptiliidae"	"include"	"false"
"P331.2B_taxon"	"P331.2B"	"taxon"	"Lepidoptera"	"include"	"false"
"P331.2B_taxon"	"P331.2B"	"taxon"	"Diptera"	"include"	"false"
"P331.2B_taxon"	"P331.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P331.2B_taxon"	"P331.2B"	"taxon"	"Apocrita"	"include"	"false"
"P331.2B_taxon"	"P331.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P331.2B_taxon"	"P331.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P331.2B_taxon"	"P331.2B"	"taxon"	"Ptiliidae"	"include"	"false"
"P332.1B_taxon"	"P332.1B"	"taxon"	"Nematocera"	"include"	"false"
"P332.1B_taxon"	"P332.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P332.1B_taxon"	"P332.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P332.1B_taxon"	"P332.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P332.2B_taxon"	"P332.2B"	"taxon"	"Diptera"	"include"	"false"
"P332.2B_taxon"	"P332.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P332.2B_taxon"	"P332.2B"	"taxon"	"Nematocera"	"include"	"false"
"P332.2B_taxon"	"P332.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P332.2B_taxon"	"P332.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P332.2B_taxon"	"P332.2B"	"taxon"	"Apocrita"	"include"	"false"
"P334.1B_taxon"	"P334.1B"	"taxon"	"Diptera"	"include"	"false"
"P334.1B_taxon"	"P334.1B"	"taxon"	"Nematocera"	"include"	"false"
"P334.1B_taxon"	"P334.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P334.1B_taxon"	"P334.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P334.1B_taxon"	"P334.1B"	"taxon"	"Apocrita"	"include"	"false"
"P334.1B_taxon"	"P334.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P334.2B_taxon"	"P334.2B"	"taxon"	"Diptera"	"include"	"false"
"P334.2B_taxon"	"P334.2B"	"taxon"	"Apocrita"	"include"	"false"
"P334.2B_taxon"	"P334.2B"	"taxon"	"Nematocera"	"include"	"false"
"P334.2B_taxon"	"P334.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P334.2B_taxon"	"P334.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P334.2B_taxon"	"P334.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P334.2B_taxon"	"P334.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P334.2B_taxon"	"P334.2B"	"taxon"	"Ptiliidae"	"include"	"false"
"P335.1B_taxon"	"P335.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P335.1B_taxon"	"P335.1B"	"taxon"	"Apocrita"	"include"	"false"
"P335.1B_taxon"	"P335.1B"	"taxon"	"Diptera"	"include"	"false"
"P335.1B_taxon"	"P335.1B"	"taxon"	"Nematocera"	"include"	"false"
"P335.1B_taxon"	"P335.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P335.1B_taxon"	"P335.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P335.2B_taxon"	"P335.2B"	"taxon"	"Diptera"	"include"	"false"
"P335.2B_taxon"	"P335.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P335.2B_taxon"	"P335.2B"	"taxon"	"Nematocera"	"include"	"false"
"P335.2B_taxon"	"P335.2B"	"taxon"	"Apocrita"	"include"	"false"
"P335.2B_taxon"	"P335.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P335.2B_taxon"	"P335.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P335.2B_taxon"	"P335.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P336.2B_taxon"	"P336.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P336.2B_taxon"	"P336.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P336.2B_taxon"	"P336.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P336.2B_taxon"	"P336.2B"	"taxon"	"Apocrita"	"include"	"false"
"P336.2B_taxon"	"P336.2B"	"taxon"	"Nematocera"	"include"	"false"
"P336.2B_taxon"	"P336.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P337.1B_taxon"	"P337.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P337.1B_taxon"	"P337.1B"	"taxon"	"Nematocera"	"include"	"false"
"P337.1B_taxon"	"P337.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P337.1B_taxon"	"P337.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P337.1B_taxon"	"P337.1B"	"taxon"	"Apocrita"	"include"	"false"
"P337.1B_taxon"	"P337.1B"	"taxon"	"Diptera"	"include"	"false"
"P337.1B_taxon"	"P337.1B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P337.2B_taxon"	"P337.2B"	"taxon"	"Nematocera"	"include"	"false"
"P337.2B_taxon"	"P337.2B"	"taxon"	"Apocrita"	"include"	"false"
"P337.2B_taxon"	"P337.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P337.2B_taxon"	"P337.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P337.2B_taxon"	"P337.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P340.1B_taxon"	"P340.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P340.1B_taxon"	"P340.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P340.1B_taxon"	"P340.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P340.1B_taxon"	"P340.1B"	"taxon"	"Apocrita"	"include"	"false"
"P340.1B_taxon"	"P340.1B"	"taxon"	"Diptera"	"include"	"false"
"P340.2B_taxon"	"P340.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P340.2B_taxon"	"P340.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P340.2B_taxon"	"P340.2B"	"taxon"	"Diptera"	"include"	"false"
"P340.2B_taxon"	"P340.2B"	"taxon"	"Nematocera"	"include"	"false"
"P340.2B_taxon"	"P340.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P340.2B_taxon"	"P340.2B"	"taxon"	"Apocrita"	"include"	"false"
"P340.2B_taxon"	"P340.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P342.1B_taxon"	"P342.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P341.1B_taxon"	"P341.1B"	"taxon"	"Heteroptera"	"include"	"false"
"P341.1B_taxon"	"P341.1B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P341.1B_taxon"	"P341.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P341.1B_taxon"	"P341.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P341.1B_taxon"	"P341.1B"	"taxon"	"Apocrita"	"include"	"false"
"P341.1B_taxon"	"P341.1B"	"taxon"	"Diptera"	"include"	"false"
"P341.1B_taxon"	"P341.1B"	"taxon"	"Nematocera"	"include"	"false"
"P341.2B_taxon"	"P341.2B"	"taxon"	"Diptera"	"include"	"false"
"P341.2B_taxon"	"P341.2B"	"taxon"	"Nematocera"	"include"	"false"
"P341.2B_taxon"	"P341.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P341.2B_taxon"	"P341.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P341.2B_taxon"	"P341.2B"	"taxon"	"Apocrita"	"include"	"false"
"P341.2B_taxon"	"P341.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P341.2B_taxon"	"P341.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P343.1B_taxon"	"P343.1B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P343.1B_taxon"	"P343.1B"	"taxon"	"Heteroptera"	"include"	"false"
"P343.1B_taxon"	"P343.1B"	"taxon"	"Nematocera"	"include"	"false"
"P343.1B_taxon"	"P343.1B"	"taxon"	"Ptiliidae"	"include"	"false"
"P343.1B_taxon"	"P343.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P343.1B_taxon"	"P343.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P343.1B_taxon"	"P343.1B"	"taxon"	"Apocrita"	"include"	"false"
"P343.1B_taxon"	"P343.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P343.2B_taxon"	"P343.2B"	"taxon"	"Diptera"	"include"	"false"
"P343.2B_taxon"	"P343.2B"	"taxon"	"Cicadomorpha"	"include"	"false"
"P343.2B_taxon"	"P343.2B"	"taxon"	"Apocrita"	"include"	"false"
"P343.2B_taxon"	"P343.2B"	"taxon"	"Nematocera"	"include"	"false"
"P343.2B_taxon"	"P343.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P343.2B_taxon"	"P343.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P344.1B_taxon"	"P344.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P344.1B_taxon"	"P344.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P344.1B_taxon"	"P344.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P344.1B_taxon"	"P344.1B"	"taxon"	"Diptera"	"include"	"false"
"P344.1B_taxon"	"P344.1B"	"taxon"	"Apocrita"	"include"	"false"
"P208.1B_taxon"	"P208.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P208.1B_taxon"	"P208.1B"	"taxon"	"Nematocera"	"include"	"false"
